3f57,16.00,14.50,11.10,11.2,13.5
2oo4,12.10,11.70,12.10,13.3,16.9
1os3,29.20,23.40,18.00,5.8,3.8
2d1w,16.50,15.80,15.70,43.9,60.6
2jbf,11.60,11.00,12.80,29.8,51.8
3iun,18.30,17.80,14.90,18.6,26.9
3uep,19.60,17.50,15.70,8.5,5.6
2gwl,20.30,12.70,13.20,7.6,8.7
3spv,18.50,16.80,16.40,20.8,23.3
2i2q,12.70,12.20,13.70,6.1,5.3
4g8k,16.20,16.00,13.70,16.5,24.9
1nsp,15.90,15.00,14.70,6.2,6.2
2iwq,10.70,10.70,8.80,5.7,2.9
4eil,17.90,17.80,17.80,141.0,182.5
1hul,22.40,21.00,15.80,7.9,7.3
2e9y,19.70,18.40,18.40,23.8,28.5
2v02,13.70,12.40,11.50,7.2,5.1
1ulz,22.40,20.10,20.00,13.9,20.4
1hxj,22.00,20.50,19.70,26.7,50.8
3ua7,14.10,12.60,12.70,10.8,10.9
2nrp,21.50,21.20,16.70,21.1,28.0
2oqu,15.90,14.60,14.80,9.6,12.0
2g86,16.40,15.40,13.10,10.6,12.4
1zdp,19.40,17.80,14.60,10.6,13.2
3h36,14.40,11.00,16.80,5.9,4.2
4fqe,17.80,14.10,14.10,9.3,7.6
3ihi,14.50,14.00,15.10,16.7,26.2
3b5a,18.00,17.10,17.10,5.8,5.2
4eb7,19.70,19.50,15.50,20.9,30.9
3imf,16.70,16.10,16.10,37.0,46.8
4fei,15.20,12.60,12.60,4.9,3.5
1al7,21.10,20.10,17.90,11.5,16.2
3q6o,17.50,16.70,16.20,8.6,11.2
1lz1,26.70,21.30,12.90,5.7,4.2
2j8c,11.20,11.00,10.50,36.8,44.3
1ih3,1.80,0.60,14.80,4.2,4.6
2jge,13.90,13.70,11.80,36.3,44.1
1sys,18.90,18.00,15.90,11.5,15.8
1b8l,21.90,18.00,17.90,6.7,5.2
3kwj,18.30,18.10,14.50,38.5,54.2
3ebz,14.50,13.10,13.90,11.3,9.4
3udg,12.60,12.30,11.90,18.2,22.7
2gjg,12.00,10.30,14.30,11.4,9.5
2fwz,16.60,16.10,20.10,10.4,11.4
3dz2,13.60,13.00,11.30,10.3,13.8
3tr4,17.60,16.90,14.00,35.9,43.4
1mir,31.20,29.80,22.60,16.7,22.8
3s83,12.80,11.70,10.90,18.5,13.0
3zuw,19.40,18.90,15.30,28.0,40.2
4glx,15.90,15.60,14.00,23.7,26.4
1cp4,20.60,19.80,18.90,16.7,16.9
3l4y,17.60,16.50,15.50,33.9,43.9
2c1x,12.70,11.40,13.60,18.0,19.9
3vph,20.00,19.70,17.70,32.2,55.1
3ha0,19.90,19.30,11.20,33.3,38.6
1onm,0.10,0.10,1.50,12.3,18.6
3vzi,18.10,17.10,12.60,12.9,13.7
2fwp,15.80,14.80,16.50,10.7,14.8
2g28,19.10,19.10,15.70,39.0,74.7
1ybv,23.90,19.90,13.50,15.3,20.0
3l8p,24.80,23.50,17.60,9.7,12.3
4bca,19.60,19.10,16.30,65.2,92.7
2eyi,14.80,13.30,15.20,8.8,11.5
1dwo,16.00,15.80,12.00,16.1,25.1
3rwg,12.80,9.70,14.90,17.2,18.5
2d9r,27.50,17.20,16.70,6.0,3.6
1w99,13.20,13.00,12.70,29.4,29.6
3rcn,21.80,21.70,18.40,21.3,21.8
1g69,16.50,16.20,16.00,18.1,21.8
1rua,17.80,16.80,16.10,13.7,19.2
2vre,15.70,14.40,14.10,29.3,35.4
1i6t,20.70,20.10,22.40,11.1,9.3
3alo,21.30,19.40,16.40,9.8,10.5
3vbs,20.00,20.00,15.40,22.5,28.2
1ncb,25.50,24.50,19.10,23.8,27.4
1amm,25.80,17.80,16.00,9.7,9.0
1kt4,23.60,21.60,21.80,7.2,8.6
1r4z,14.30,12.90,11.90,10.7,16.1
1sar,15.40,15.10,15.60,7.3,8.5
1dt5,21.40,20.20,17.70,52.4,81.3
1a2u,22.70,22.30,24.90,6.9,6.0
4bbz,19.20,18.80,14.80,21.6,23.1
3d59,17.80,15.30,14.20,29.4,38.2
3a5a,11.90,11.10,10.70,6.9,8.4
1n1s,12.60,12.60,11.60,17.2,30.1
3c7l,19.40,16.80,15.60,9.2,11.3
2ylk,16.60,16.10,14.80,16.9,24.1
1uf3,22.60,22.50,20.10,49.1,82.1
1hzg,17.90,16.20,15.60,9.9,12.7
3pnp,17.30,15.70,13.10,14.4,11.4
3cq4,16.40,16.20,15.50,18.4,29.6
2pxr,29.10,18.20,19.20,8.2,7.1
3ob0,12.10,12.10,12.40,22.1,29.6
3ctm,13.30,13.00,11.90,48.2,79.2
1ty9,15.40,13.30,14.90,17.2,21.2
2ghi,20.00,19.60,17.20,25.7,39.0
1ybm,13.50,13.00,16.70,14.7,21.6
4le4,18.00,17.30,17.30,25.3,44.9
1v3x,11.70,11.70,14.80,9.3,11.9
2l4k,5.70,5.70,1.40,33.6,42.2
1ws0,14.40,12.00,13.40,6.3,6.2
3pky,19.10,18.70,14.50,16.2,20.9
2dfp,23.40,22.40,17.40,16.8,25.7
2uu7,19.50,18.30,11.90,128.8,211.9
1xa5,19.10,17.40,16.90,6.5,5.8
7api,31.80,29.90,15.60,12.8,13.1
1p2f,15.60,13.70,12.10,10.9,9.4
3h02,15.90,15.20,15.60,56.6,75.5
3e4r,17.60,14.90,14.00,13.1,15.1
1elj,20.90,20.10,17.30,12.6,18.7
7nse,16.60,16.50,13.60,24.0,34.3
1kem,34.10,33.60,31.80,12.2,14.9
4it0,16.20,15.90,16.30,26.0,45.1
4gnq,20.60,19.50,12.60,29.8,33.2
3zgv,13.40,13.30,17.50,23.1,25.6
2fai,16.90,15.10,12.50,20.2,20.4
3vpl,13.00,13.00,13.00,16.5,16.9
1z9g,18.80,17.80,13.30,10.6,13.3
3hml,16.60,16.20,16.00,18.7,19.9
2nlc,21.20,12.90,12.80,7.4,6.6
3h4q,15.50,15.50,12.60,7.6,5.5
2o3o,15.00,14.80,12.50,73.5,93.3
1ver,20.10,15.90,14.30,5.0,3.6
4k7u,20.50,18.20,13.90,10.4,10.6
3mrf,19.80,19.50,18.50,16.0,16.6
2y6n,11.50,9.50,12.00,6.3,3.8
3fz5,14.60,14.10,14.40,28.6,34.3
4l9q,18.80,18.00,18.40,28.2,45.3
2lyo,17.40,16.90,13.20,5.7,5.4
1xpf,10.40,9.20,11.70,5.1,3.4
1zs9,14.20,13.90,13.30,9.1,11.8
2yoh,14.50,13.60,15.50,19.3,19.1
3imr,6.30,5.50,12.30,12.5,9.2
2d4n,15.90,12.80,15.40,6.5,5.0
3l4x,13.30,12.90,12.90,33.4,42.3
4bxx,14.90,14.70,11.90,102.7,154.3
1tx2,12.80,11.40,12.70,16.0,25.3
2nvk,17.40,16.60,16.20,14.7,18.7
1i83,18.50,18.30,15.30,22.5,38.1
3ilo,17.00,14.30,14.50,9.5,11.3
3le1,30.90,24.30,12.80,6.4,6.8
4igb,18.20,17.80,15.70,56.1,80.3
1w9h,20.00,18.80,17.30,12.9,17.8
2dby,15.90,13.00,13.80,16.0,16.4
4b1y,17.10,15.80,13.20,21.0,24.3
1wlw,17.80,15.70,13.80,7.5,6.6
2gv5,14.10,14.00,12.20,21.0,27.9
1qg8,12.00,11.60,12.50,11.7,13.0
2hki,22.70,20.50,16.20,10.3,11.0
2x29,11.90,10.70,13.50,6.6,5.6
2dfx,14.10,14.10,10.10,7.7,8.2
3fd0,17.80,16.10,15.10,32.1,41.1
3g85,15.60,13.60,14.20,9.5,11.9
1pzk,14.00,12.60,13.50,21.2,26.5
2pr6,18.40,17.80,15.00,9.5,12.5
3bpv,28.90,17.30,20.50,6.6,6.8
1yej,19.40,17.50,14.80,13.1,17.3
3ec5,18.10,13.80,16.40,13.2,12.9
3t92,8.90,4.70,13.30,8.1,5.7
4ibn,25.50,23.00,17.70,7.4,7.9
3lik,15.30,13.90,17.10,9.0,8.1
3dmd,18.10,16.80,13.70,32.2,39.7
3sdq,19.00,18.90,13.70,28.7,33.7
1ltu,19.50,17.50,13.80,9.6,12.9
1hb8,14.80,14.10,13.60,9.0,12.5
4ao5,13.50,13.20,12.50,40.4,41.4
4fio,13.50,13.50,14.40,35.2,48.9
1lcc,15.70,15.70,14.70,5.7,4.3
4jpd,20.20,12.00,12.80,7.5,5.2
3e0n,19.80,15.20,15.40,11.2,12.4
3k4t,15.90,14.80,12.60,9.6,9.9
2fdb,20.50,20.20,18.00,17.0,24.8
2ivg,14.00,13.70,12.30,55.5,86.0
2pfv,27.00,25.00,21.10,15.7,23.1
3nqn,13.10,11.10,14.80,14.6,13.0
3gbk,21.80,19.90,18.50,15.9,21.5
1bso,13.70,10.80,9.50,6.9,5.4
3t42,15.70,13.40,14.30,14.3,18.3
1gxu,18.50,14.00,12.40,6.1,4.3
3ime,14.10,13.60,13.10,15.4,21.2
2b65,25.50,25.00,16.20,11.5,17.3
1nhz,17.70,16.50,17.60,8.7,10.9
1aju,11.80,11.80,15.20,33.4,54.3
4lxh,22.40,22.40,20.20,13.8,11.6
4ag9,18.10,17.50,16.50,11.0,17.6
1ke6,14.40,12.90,10.90,9.9,11.2
2gzv,13.00,11.10,11.50,6.3,4.2
3lse,19.30,18.00,15.30,6.1,4.6
1mi7,23.70,20.30,11.90,5.4,3.7
3pee,17.60,17.10,14.70,15.7,18.6
3gyr,17.70,17.60,16.20,165.2,322.1
3ad9,16.40,15.80,14.30,46.0,76.0
3czy,22.40,21.00,16.00,15.2,22.8
4gez,18.10,17.90,18.30,109.0,161.2
1rgc,16.70,15.80,13.00,10.5,8.1
3b39,14.90,13.90,13.50,17.8,24.7
1a5o,16.70,15.70,12.60,21.1,28.6
2bqy,21.40,19.60,18.00,6.9,7.2
3zsk,20.00,19.00,20.60,8.3,7.8
3gso,13.80,12.50,13.40,16.6,19.2
2hzh,18.40,18.10,15.00,13.8,19.1
3jzh,17.70,16.10,16.20,12.1,17.8
2r0u,20.50,17.10,14.70,9.7,12.4
3v5i,14.50,14.40,10.30,121.8,198.9
1nqw,18.30,15.90,12.20,21.8,35.7
4mbi,15.60,14.80,12.00,9.3,11.4
4b4i,32.60,23.50,14.40,8.0,7.6
4isj,14.90,14.50,15.30,26.4,43.6
3li5,17.10,15.70,13.40,10.4,15.1
2yah,25.30,22.30,25.00,27.0,24.0
1idg,14.40,14.40,5.00,4.8,2.2
4en1,18.00,17.30,18.30,18.9,22.7
4jqu,20.00,17.20,15.70,10.9,10.0
1ya7,13.30,12.90,13.70,137.3,200.4
3lr6,14.90,13.30,13.90,10.8,10.6
3rtn,17.40,15.80,14.60,12.4,13.3
2r1m,21.60,21.20,17.50,10.6,14.2
2ccv,16.00,15.40,16.90,7.8,5.2
110m,17.20,16.50,16.10,7.2,7.5
1tv9,15.80,15.10,14.60,20.0,21.9
3evu,14.30,13.20,12.20,16.7,16.5
1cuy,9.50,8.30,10.90,8.0,8.1
1ck4,57.90,54.10,45.50,12.1,11.8
1hgy,30.50,29.60,17.90,20.3,28.0
1wno,20.50,20.40,18.00,21.7,37.7
1kbk,16.50,16.50,13.30,15.6,21.3
1kb1,10.10,10.10,10.10,3.1,2.0
1h8v,17.90,17.30,14.20,33.5,59.3
1re0,18.80,18.60,15.90,12.0,15.7
2xee,26.40,25.00,19.50,19.7,25.4
1w68,30.60,26.90,22.00,10.1,13.0
3l8f,25.30,20.80,14.20,7.4,7.6
3prf,20.00,19.40,16.80,15.3,19.1
3gp6,18.00,14.50,15.10,8.9,7.5
1jte,21.70,21.10,15.90,10.2,12.3
3sh8,11.10,10.80,13.30,14.8,23.6
3noa,15.90,14.00,12.30,15.2,23.2
3qmk,24.20,22.90,21.10,11.9,17.1
390d,16.30,14.60,15.70,3.1,1.5
1toc,51.30,50.50,43.90,40.9,57.1
1p0i,26.10,25.40,16.40,22.1,25.7
2jaq,14.60,14.30,15.80,12.1,17.2
3hrz,18.40,17.70,13.10,73.0,75.5
3nhs,14.70,14.70,16.00,13.9,21.2
2hl9,29.50,21.00,20.20,8.3,9.6
2byz,16.00,15.60,14.00,41.2,78.0
1bbl,10.50,10.50,12.20,3.1,0.8
3svr,10.90,10.60,15.20,34.5,43.8
4dc4,21.70,18.90,18.70,14.5,14.7
1jt2,15.50,15.00,14.40,9.2,12.5
2d7y,24.30,22.00,14.90,12.2,14.8
3ova,12.70,12.00,12.20,15.8,22.0
1h83,20.90,20.30,13.60,39.0,65.3
1toh,27.80,23.90,17.50,10.8,13.6
1p8j,22.90,22.40,18.20,99.7,168.6
2vlo,20.10,15.80,17.10,9.5,10.6
4dq1,21.00,21.00,15.90,17.1,23.7
4ga7,17.10,16.80,14.30,19.7,25.7
2cut,13.30,12.90,10.40,7.2,8.6
1br5,18.50,18.00,16.60,9.3,9.7
2e0m,26.20,20.20,19.20,9.3,12.6
3oo2,20.50,19.50,16.60,33.0,29.7
3k8e,15.20,14.80,12.30,24.0,34.7
1rl6,19.00,18.30,16.50,6.8,5.9
1n6h,19.40,18.40,20.20,9.1,9.2
1w5m,17.00,15.40,13.90,29.8,37.9
3ati,12.10,10.10,10.70,8.6,9.6
2o6m,15.30,15.00,13.60,12.8,17.9
3hqf,20.70,16.80,16.00,8.2,9.2
1izk,22.80,22.60,21.20,19.8,29.5
3tpb,21.30,18.60,17.20,12.7,17.4
2h8x,14.30,13.70,14.10,11.4,19.1
2xls,16.40,16.30,13.70,46.1,67.0
2dxt,21.10,18.80,19.00,15.2,22.9
2asj,18.70,17.50,18.20,22.7,27.6
2qvu,16.40,15.10,13.90,18.9,31.7
2bpp,20.10,18.50,17.90,5.7,4.3
3mfg,16.70,14.20,13.40,10.9,11.0
3q3h,19.50,18.60,16.20,30.8,49.5
3ecw,19.90,19.70,23.00,15.1,21.0
4sdh,17.00,16.00,12.50,13.0,14.5
1rp1,18.60,17.90,17.40,14.4,19.5
2dew,15.00,14.80,14.50,19.0,25.7
2w09,14.20,13.30,12.10,17.3,20.6
3ktu,19.80,18.60,15.50,12.3,14.1
2of4,19.00,17.20,15.60,9.2,11.0
4fbg,14.20,14.10,13.50,144.5,220.3
1jxl,18.90,17.50,18.40,17.1,18.6
1pah,16.90,16.30,11.30,10.2,12.3
1gpk,18.30,17.50,15.40,21.6,26.0
1ng1,23.50,21.90,16.40,13.2,13.4
3nap,16.90,16.90,13.70,21.1,32.9
1nup,23.10,20.20,18.00,13.3,20.3
2lwm,8.70,8.70,10.00,30.4,43.8
1vko,18.20,16.40,15.10,28.7,20.7
1f2e,18.70,18.30,17.30,20.9,34.1
3mkg,17.50,16.40,16.70,7.8,8.4
1wy4,35.60,24.80,26.20,4.4,1.7
1uvi,22.00,20.50,16.10,50.9,86.7
2qg5,13.60,12.90,11.00,31.1,32.1
2fbo,22.30,18.50,16.90,8.7,10.9
1g0b,25.20,23.20,12.70,15.2,11.5
3f32,21.00,16.10,11.20,9.4,9.6
3aiz,19.50,18.90,16.40,26.5,34.4
2wbt,19.70,15.30,15.40,10.0,8.7
3a5w,15.40,15.00,13.30,61.1,88.4
1a6p,14.40,13.10,12.80,7.5,6.9
3b6e,14.30,11.90,10.30,11.3,8.3
3w20,15.10,13.80,10.70,17.6,20.2
1gin,34.90,33.10,30.10,14.2,17.1
2rdi,16.50,15.80,16.80,11.3,15.0
3bw1,26.00,19.70,13.00,7.8,5.4
2h8l,15.20,14.30,13.60,20.2,30.4
3kpj,23.70,22.30,16.10,15.3,21.6
2xff,22.80,22.60,15.00,29.9,28.3
2jga,16.60,16.10,12.70,8.9,9.7
3brx,18.30,17.10,14.50,11.5,15.8
3u42,22.00,18.70,18.10,10.9,10.1
3c2k,22.90,21.80,19.00,14.6,17.6
1hor,18.50,16.40,14.80,16.1,23.2
2baz,18.60,17.60,15.80,12.2,15.4
3bpk,17.10,15.10,16.40,18.4,23.3
3fn1,12.00,11.00,13.40,9.3,10.0
4f4y,18.70,18.20,22.10,28.1,37.0
3rwi,15.90,13.90,12.90,14.9,17.9
1uct,25.40,21.50,18.00,7.5,7.0
1q6j,14.70,14.70,12.50,10.1,12.2
3sh4,24.00,15.10,17.90,7.5,8.1
4f9y,16.90,16.60,15.60,15.2,17.1
1l35,940.60,18.40,16.80,8.5,7.3
2yx8,30.00,22.30,16.40,4.9,2.8
2zn9,17.40,16.90,12.90,11.6,12.5
1rfv,21.80,20.40,18.70,17.5,23.0
4b0n,12.80,12.40,13.30,20.4,29.1
3hui,20.10,19.00,14.40,5.4,4.9
3evc,16.50,16.00,14.30,9.9,12.8
4goy,18.00,17.40,16.90,35.3,38.8
3c1n,15.60,15.30,13.70,43.6,63.0
2e5y,17.70,17.00,18.00,9.3,11.3
2xut,11.20,11.10,10.60,33.9,44.2
3zvx,18.50,17.20,16.50,20.6,21.6
3s15,16.70,16.50,14.70,90.1,138.5
3i9k,18.10,17.80,15.40,15.3,24.7
3vgd,16.50,16.30,17.40,16.6,27.8
1sc8,16.40,16.20,16.60,9.0,9.2
1s4n,21.20,21.00,16.70,20.3,36.3
1uzd,14.10,13.40,14.10,165.0,220.9
3u4m,15.50,13.80,16.00,17.4,18.6
2bfr,14.40,14.40,13.30,7.6,7.8
3h9w,18.10,15.90,15.00,5.8,5.2
4ksz,24.90,24.20,16.20,29.1,27.0
4hn6,17.00,15.10,12.10,7.9,7.9
3v8j,15.50,14.30,17.80,10.1,13.3
4gpb,21.30,20.60,17.90,24.5,36.0
2o1p,18.10,17.10,13.30,26.5,39.0
2riy,15.50,13.80,12.80,10.0,13.4
2ykd,21.00,16.70,12.50,14.3,10.6
3gwt,14.00,13.70,16.90,15.0,17.3
3ssu,29.60,26.80,14.60,4.6,3.4
1i6s,23.00,18.60,16.00,7.0,7.4
1md3,18.90,18.00,15.60,12.8,21.2
3mn1,15.80,15.60,15.60,73.7,96.2
3maw,28.10,21.70,15.30,20.8,22.3
3ruu,22.70,22.20,15.70,10.6,9.5
3et9,22.10,18.30,16.30,8.1,7.9
4a2c,19.20,18.70,21.00,25.3,31.9
3dya,13.10,12.90,14.20,30.9,39.3
3d3w,13.70,13.00,15.70,19.6,23.5
3fj4,13.10,12.70,12.90,20.8,34.5
1n2r,14.30,14.00,12.80,13.0,19.0
3rvl,22.70,18.20,17.30,12.1,13.1
1fkn,18.10,17.40,15.10,21.8,36.5
1q3d,17.90,17.80,13.40,19.2,25.4
4hza,17.50,16.20,13.70,11.5,10.4
2iv1,10.70,10.60,12.80,53.1,87.9
2el4,26.10,26.10,25.10,22.0,19.7
3pfr,18.20,18.00,15.00,62.8,82.0
3zzv,23.10,21.20,16.50,11.2,12.3
4h73,14.20,14.20,14.70,95.6,175.8
1ey5,27.50,24.90,24.90,7.7,6.1
1vxr,19.20,18.40,14.40,15.9,24.2
3iwu,17.00,16.10,17.40,23.8,37.9
2piv,17.00,16.10,14.20,9.1,11.4
1jhy,23.20,22.10,16.30,10.4,14.1
3zp2,21.60,20.20,15.60,14.8,17.7
3r2s,23.40,17.50,12.40,9.8,7.2
3ka0,20.30,19.70,17.10,10.1,10.6
1cia,18.90,15.00,14.40,7.9,8.2
4lw2,15.90,15.20,13.80,43.1,59.5
3v80,14.00,13.30,14.40,11.3,10.9
1oac,18.40,18.40,16.90,37.8,61.0
1q9y,22.20,22.10,19.80,26.7,36.7
1grm,11.50,11.50,9.30,5.8,5.1
2oru,9.10,9.10,0.00,12.1,12.8
2j5w,18.50,18.30,16.20,31.5,44.3
1fnq,18.70,18.50,14.40,25.1,35.7
1vdb,10.30,10.30,19.70,9.8,9.1
4kn7,36.70,36.10,34.80,171.5,255.1
4mhh,24.10,23.70,14.60,68.4,99.1
4kii,16.30,13.70,16.80,8.3,6.7
3qy7,12.60,10.90,12.00,11.9,12.2
1ua6,18.10,17.20,14.00,10.6,14.5
2yso,25.00,25.00,25.50,22.8,17.8
3bb6,19.80,19.10,15.80,13.6,17.4
3npr,19.00,18.80,20.90,9.7,14.0
1mjw,19.60,15.90,11.30,11.1,13.6
1j8r,15.80,15.30,14.90,8.3,9.3
1jpa,21.10,20.40,15.10,16.1,23.7
2wz7,15.40,11.30,10.90,18.5,16.8
4gjr,20.20,19.30,15.50,38.3,49.7
3seo,21.60,20.60,13.00,14.9,14.6
2tpl,24.20,23.60,19.90,42.2,40.2
4gq9,17.80,16.10,13.00,12.0,12.5
2fyv,18.30,17.00,18.20,39.6,47.8
1h4f,16.80,16.60,14.20,39.0,75.7
3ley,17.60,16.60,14.00,12.5,17.8
2a5p,1.90,1.90,1.30,10.6,12.0
3b21,13.40,13.40,12.60,10.9,8.5
2rnj,24.30,24.30,21.00,18.7,26.9
1o5z,15.50,14.20,18.70,12.3,21.1
2v06,20.30,18.40,22.10,11.1,12.6
1vgw,18.20,17.70,15.10,31.6,39.2
1xub,17.40,15.30,17.50,12.3,13.2
2llr,9.00,9.00,0.00,7.0,5.2
1tw3,11.30,10.70,14.40,19.3,29.6
4h4a,15.80,14.90,19.60,6.4,5.5
8prn,18.70,18.00,16.60,12.0,10.6
3h1v,19.10,17.70,16.00,16.3,18.9
2no2,48.60,34.40,19.80,4.9,3.6
1ayb,17.50,15.70,10.90,5.3,3.4
3bhx,22.00,19.90,14.60,36.1,38.7
3gom,20.90,16.40,14.20,3.5,1.3
1qhq,16.00,15.50,15.90,7.7,6.7
1pp9,19.30,19.10,16.10,99.0,182.5
3nne,22.00,22.00,19.40,140.0,168.7
3ilk,17.90,17.50,15.60,19.3,19.1
4dao,14.60,12.00,11.90,17.8,15.3
6ebx,52.30,28.70,16.70,8.8,4.9
1w3y,15.10,13.60,12.40,27.7,36.2
3kse,18.60,16.70,13.80,35.7,46.5
3t7j,20.40,19.70,15.00,14.2,18.4
4aw3,13.10,13.00,13.40,29.9,38.3
1tfp,21.40,20.00,16.00,8.2,7.1
4f20,13.70,13.50,14.50,10.5,11.7
3m97,20.50,19.00,12.40,6.4,5.6
3oft,13.90,13.20,14.00,31.4,55.7
2z80,15.80,15.00,11.80,18.4,25.6
1n1c,22.00,20.30,18.70,16.2,16.6
1tji,19.00,17.70,18.90,14.6,20.2
1gnk,20.80,17.20,14.40,8.1,7.4
1g7n,30.50,14.40,15.40,7.5,5.7
4dq4,11.30,11.00,15.00,8.8,7.3
3aez,25.20,21.90,16.90,13.1,14.4
1o26,15.50,15.40,12.50,26.6,43.1
2x0o,19.90,18.60,14.30,16.8,24.5
1c9x,16.00,16.00,13.10,5.8,5.1
3v9i,19.80,19.70,14.90,41.6,61.6
3ntq,19.30,18.00,16.10,19.2,24.4
3f0s,9.80,9.40,13.50,6.8,6.0
1ufb,20.50,18.90,15.90,14.5,23.5
4fvt,14.50,14.30,12.70,9.7,10.8
3v2u,16.70,16.40,15.90,65.5,89.9
1jzh,21.20,14.00,17.60,5.8,5.1
1b8a,18.00,17.60,16.30,25.6,48.3
2r0j,17.40,15.40,14.80,6.5,7.2
2o1w,19.60,16.20,14.00,54.3,73.2
3spr,23.20,20.50,18.90,13.5,15.0
1ac7,6.90,6.90,7.80,10.1,10.0
3ak1,13.60,13.40,12.10,33.4,45.9
4kmv,15.80,13.70,17.70,13.5,15.4
2buy,15.50,14.90,12.10,13.8,18.4
4awg,20.80,18.80,15.10,21.7,31.9
2q8m,19.30,18.20,16.00,19.3,29.1
3i11,13.30,10.90,14.20,10.4,10.8
3hiv,13.50,12.20,12.50,17.4,21.1
4jv0,16.70,16.40,15.00,12.9,14.8
3u35,19.40,18.70,17.20,15.1,19.2
2zuh,13.70,13.40,13.60,26.4,26.1
1qf4,18.30,17.30,15.10,13.4,17.3
1ucc,12.80,12.40,10.80,7.1,8.0
2we2,19.20,13.70,14.90,11.7,12.6
2o9f,21.90,19.40,16.40,13.2,17.1
2nlf,20.80,16.50,21.50,6.2,4.4
3g4n,22.70,21.60,18.40,23.1,31.9
1za7,16.20,16.20,12.30,12.9,15.5
1ghh,12.30,12.30,8.00,40.2,45.8
1pta,25.20,23.40,18.30,9.7,12.9
2m6b,6.30,6.30,3.20,60.5,65.4
4kxv,19.40,17.40,16.60,32.9,38.2
2ist,15.50,14.60,15.10,13.9,14.1
3jrr,22.70,19.90,14.90,13.3,18.2
1xzl,12.70,10.00,14.20,8.4,8.4
4mzu,20.60,20.50,16.60,97.8,134.3
4loh,12.20,12.20,13.30,11.3,14.6
3c14,16.90,16.60,14.10,21.5,26.2
3tsb,17.30,15.00,13.50,29.4,31.0
2uxm,16.30,16.20,13.40,27.6,38.5
3qlk,23.00,21.10,15.40,22.5,31.3
1p6k,18.80,17.90,16.20,32.7,40.8
1gx5,21.70,21.00,20.20,22.6,26.8
1w7z,21.50,16.40,12.40,10.7,8.2
3uft,19.80,19.60,17.60,27.5,34.8
1epy,21.00,18.80,14.10,6.9,7.2
3oxa,28.00,22.90,16.80,14.4,19.3
1d6m,23.00,22.00,15.90,16.2,21.7
3rwe,15.90,15.40,13.60,12.3,16.8
1ed1,22.70,14.90,15.20,5.7,4.5
4k7w,23.70,20.20,20.30,10.9,10.8
1j8l,5.70,3.40,11.80,3.7,2.5
2qp6,18.90,16.00,17.10,11.9,13.6
1lht,29.00,29.00,13.60,9.2,6.1
2eb7,23.20,13.00,13.20,6.7,6.4
2jnp,4.60,4.60,1.60,111.0,156.0
2hy5,20.00,18.40,17.40,12.0,17.5
1nl7,17.00,16.80,19.30,53.2,72.9
3tbs,15.80,15.30,13.10,21.4,28.5
1r3r,22.20,20.50,16.60,16.0,18.6
3r32,17.30,15.50,15.40,12.1,11.8
1skf,15.80,15.60,14.90,8.8,9.8
3rv5,41.00,37.50,16.30,10.4,12.9
3m0b,15.40,15.10,11.00,13.2,8.3
1gv9,17.10,15.10,14.80,8.1,10.0
2ovc,17.10,13.30,13.80,3.7,1.1
224l,21.70,17.40,15.60,6.8,7.3
1wc1,21.00,19.40,18.70,16.6,26.2
1ecw,13.10,11.50,9.80,5.6,4.4
3h6v,17.50,16.30,15.60,21.0,25.5
2ztz,18.10,15.00,14.30,12.1,15.9
112m,16.70,16.00,17.60,6.7,7.4
2yzk,15.40,15.00,15.70,19.7,28.4
3uvr,20.20,18.80,18.50,14.8,16.9
4ai3,53.30,36.40,17.40,13.9,12.7
3vmg,18.50,17.80,14.30,38.1,69.0
3msf,20.60,19.40,15.60,10.8,13.5
2zzl,18.20,15.70,14.30,8.8,11.1
1kn2,17.50,16.80,13.50,13.2,16.6
4kf7,13.40,13.20,12.90,27.9,41.6
3jyj,18.50,17.10,14.10,9.3,10.4
2op9,16.20,14.40,13.30,17.2,27.1
2dkz,2.00,2.00,0.80,41.4,49.5
3q48,16.90,14.10,13.30,11.7,13.5
1grh,22.00,21.00,15.20,14.5,20.0
2b74,12.00,9.60,10.70,7.0,8.0
3j2h,18.20,18.20,14.70,74.1,92.3
1zgt,21.70,18.30,17.90,9.4,9.3
4g5p,19.50,19.00,18.60,16.6,21.9
1iwi,18.10,17.50,13.60,12.2,15.3
1fqm,27.70,16.70,14.50,8.8,11.0
4b9g,22.10,17.80,18.50,10.1,13.1
3k58,16.60,16.10,16.70,24.3,34.7
1ike,26.70,26.10,23.60,11.4,9.6
3mpr,13.40,12.70,13.50,44.6,58.1
1z7d,15.10,14.90,13.70,55.9,96.2
3dv1,18.40,17.70,17.20,29.1,48.0
5fiv,25.20,20.70,16.50,6.9,4.5
3vsi,13.10,12.90,11.80,29.2,47.0
1ufj,20.10,17.10,18.10,8.4,7.9
3prc,23.50,23.10,13.00,46.1,56.3
2x7b,29.50,16.40,12.70,8.5,7.4
3gd6,18.80,17.90,17.40,12.1,17.4
2dji,20.60,18.90,17.70,18.1,31.0
1i0z,21.50,19.20,17.40,18.8,28.3
2o25,16.30,15.40,12.60,22.4,23.9
4k50,16.70,16.70,14.60,56.1,90.1
2w3o,10.40,10.10,12.20,10.6,10.1
3t14,21.80,19.80,15.00,17.5,18.3
3ciw,11.80,11.20,11.80,16.4,19.9
